PG.ProteinGroups,PG.Genes,Log2FC,Raw_P_Value,FDR_Adjusted_P,Passed_Raw_Threshold,Passed_FDR_Threshold,Significance_Tier
Q5T4S7,UBR4,1.261694109133547,0.540224720980388,0.8865069808642245,False,False,Not Significant
Q5T5Y3,CAMSAP1,1.4107486149323365,0.3910022189557703,0.8477277197949515,False,False,Not Significant
Q5T6V5,QNG1,1.008446948336649,0.688605767956039,0.9348395730133919,False,False,Not Significant
Q5T749,KPRP,-2.397814723548114,0.20958178839261252,0.8477277197949515,False,False,Not Significant
Q5T750,KPLCE,-1.2627148295667379,0.3026563480090034,0.8477277197949515,False,False,Not Significant
Q5TEC6,H3-7,-2.705505174241349,0.011753839514220902,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q5VSY0,GKAP1,0.5509513311243239,0.7579457909255858,0.9567715980826277,False,False,Not Significant
Q5VWG9,TAF3,-2.0419972532480615,0.19609558610996872,0.8477277197949515,False,False,Not Significant
Q5XKP0,MICOS13,-0.9305720849006747,0.6700210529600036,0.9227369239990765,False,False,Not Significant
Q66PJ3,ARL6IP4,-0.27357897833481104,0.7768677375156892,0.9604003766957241,False,False,Not Significant
Q68D10,SPTY2D1,-0.38915821617057755,0.41956475091907125,0.8482577095291921,False,False,Not Significant
Q6DKI1,RPL7L1,-3.0553523502851982,0.1421710936213206,0.8477277197949515,False,False,Not Significant
Q6KB66,KRT80,-0.01690770858696755,0.977157303970497,0.9993212133993129,False,False,Not Significant
Q6NUJ1,PSAPL1,-1.2574592837878167,0.5694767519393356,0.8882347094283659,False,False,Not Significant
Q6NZI2,CAVIN1,-0.7103669606676897,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q6P158,DHX57,-1.0099626812564906,0.5848318244913409,0.8882347094283659,False,False,Not Significant
Q6P1J9,CDC73,1.460432298252563,0.40417272034176216,0.8477277197949515,False,False,Not Significant
Q6P1L8,MRPL14,-0.8224059970006579,0.1438525301256857,0.8477277197949515,False,False,Not Significant
Q6P1M0,SLC27A4,-2.473053049897006,0.23369827396082,0.8477277197949515,False,False,Not Significant
Q6P1X5,TAF2,0.5501464561899656,0.4002944124498893,0.8477277197949515,False,False,Not Significant
Q6P2I3;Q96GK7,FAHD2B;FAHD2A,-2.5110608211845715,0.1956243489505066,0.8477277197949515,False,False,Not Significant
Q6PCB5,RSBN1L,-2.697170868249617,0.18733784437242104,0.8477277197949515,False,False,Not Significant
Q6PEY2,TUBA3E,0.24349386926279415,0.7675612347338948,0.9591456935528682,False,False,Not Significant
Q6PGN9,PSRC1,-3.4286409690420587,0.26869060226732383,0.8477277197949515,False,False,Not Significant
Q6PH81,C16orf87,0.8278330678870418,0.10080108241726446,0.8477277197949515,False,False,Not Significant
Q6PI48,DARS2,-1.2277954818445718,0.5628208801278636,0.8865069808642245,False,False,Not Significant
Q6PK04,CCDC137,-0.31763738284777965,0.23586282241777412,0.8477277197949515,False,False,Not Significant
Q6UB35,MTHFD1L,-0.26423047292044544,0.5795222841561478,0.8882347094283659,False,False,Not Significant
Q6UX82,LYPD8,-0.20289702342597948,0.7705303020644383,0.9604003766957241,False,False,Not Significant
Q6YN16,HSDL2,-0.05450043854432707,0.9138651587375415,0.992588799436721,False,False,Not Significant
Q6ZMR3,LDHAL6A,0.013118999083058469,0.9866668918091874,0.9993212133993129,False,False,Not Significant
Q6ZUT1,NKAPD1,-4.692551716791213,0.0568582102714094,0.8477277197949515,False,False,Not Significant
Q71DI3,H3C15,-0.06868374349898332,0.9165181384384913,0.992588799436721,False,False,Not Significant
Q71UM5,RPS27L,2.109191912503749,0.3131549653905306,0.8477277197949515,False,False,Not Significant
Q7KZF4,SND1,-0.8679471971694959,0.12982711406221462,0.8477277197949515,False,False,Not Significant
Q7L014,DDX46,-1.0450527008463322,0.5126378714338017,0.875235068800304,False,False,Not Significant
Q7L0Y3,TRMT10C,-0.5050984769547444,0.314574112670536,0.8477277197949515,False,False,Not Significant
Q7L1Q6,BZW1,-2.3452995045741303,0.18520879269216287,0.8477277197949515,False,False,Not Significant
Q7L2E3,DHX30,-0.301009179977334,0.7141266063121992,0.9426517106933835,False,False,Not Significant
Q7L2H7,EIF3M,-0.2507001354629059,0.9126988224794264,0.992588799436721,False,False,Not Significant
Q7L576,CYFIP1,-0.19132473056885324,0.9140719700865454,0.992588799436721,False,False,Not Significant
Q7L7X3,TAOK1,0.6106045549289423,0.7488922901896218,0.9567715980826277,False,False,Not Significant
Q7L8L6,FASTKD5,-3.383678473163451,0.000705595808712112,0.5305515785926446,True,False,Exploratory (Raw P < 0.05)
Q7Z2W4,ZC3HAV1,-0.9380191953934647,0.17139088055963794,0.8477277197949515,False,False,Not Significant
Q7Z3J2,VPS35L,0.26327264674976525,0.8634438236383243,0.9840375449311781,False,False,Not Significant
Q7Z3Z0,KRT25,-1.5178531790346437,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q7Z406,MYH14,0.20322795340373112,0.9270118654911785,0.992588799436721,False,False,Not Significant
Q7Z417,NUFIP2,-1.5958451180571185,0.4439756522364876,0.8558143881579856,False,False,Not Significant
Q7Z478,DHX29,1.925257684687688,0.22285686246153333,0.8477277197949515,False,False,Not Significant
Q7Z5P4,HSD17B13,0.6451043131511449,0.8103943157722294,0.9640781166747324,False,False,Not Significant
Q7Z6E9,RBBP6,-3.2214302730603848,0.10545352276444844,0.8477277197949515,False,False,Not Significant
Q7Z6I8,C5orf24,-1.0399010502912318,0.5560935818341486,0.8865069808642245,False,False,Not Significant
Q7Z794,KRT77,0.34810193545460866,0.5524870390812848,0.8865069808642245,False,False,Not Significant
Q7Z7K6,CENPV,-0.5361831438273104,0.2679126125113743,0.8477277197949515,False,False,Not Significant
Q86UE4,MTDH,-0.12139916630085956,0.8159615889238204,0.968274418856267,False,False,Not Significant
Q86V81,ALYREF,-0.4200635058697628,0.09734219145360203,0.8477277197949515,False,False,Not Significant
Q86VP6,CAND1,0.4039893673163011,0.22812013895247024,0.8477277197949515,False,False,Not Significant
Q86VY4,TSPYL5,1.2366348376487362,0.3910022189557706,0.8477277197949515,False,False,Not Significant
Q86WW8,COA5,0.17340665568508218,0.9383195653863029,0.9927134057006627,False,False,Not Significant
Q86WX3,RPS19BP1,-1.8275099439065396,0.17880506678909402,0.8477277197949515,False,False,Not Significant
Q86XJ1,GAS2L3,-0.16211331122872785,0.9333778130620811,0.9927134057006627,False,False,Not Significant
Q86Y46,KRT73,0.04266113337264166,0.9666563659354214,0.9993212133993129,False,False,Not Significant
Q8IUE6,H2AC21,-0.0012230936106991663,0.9981793523164108,0.9993212133993129,False,False,Not Significant
Q8IVF2,AHNAK2,0.24479637087113182,0.8954377874112909,0.99122834944998,False,False,Not Significant
Q8IVL0,NAV3,-0.3654817750668995,0.8576390669129548,0.9840375449311781,False,False,Not Significant
Q8IW75,SERPINA12,2.5573887887845004,0.2791129415921165,0.8477277197949515,False,False,Not Significant
Q8IWS0,PHF6,-0.22440255886542904,0.9155318563253951,0.992588799436721,False,False,Not Significant
Q8IWT0,ZBTB8OS,-3.666030127667869,0.24302299869270946,0.8477277197949515,False,False,Not Significant
Q8IX01,SUGP2,0.18704570033361634,0.9440859439272136,0.9928939321656958,False,False,Not Significant
Q8IX18,DHX40,1.9821415276873333,0.1445905422492624,0.8477277197949515,False,False,Not Significant
Q8IXM3,MRPL41,-1.9694691054902715,0.34740635733344294,0.8477277197949515,False,False,Not Significant
Q8IY37,DHX37,-0.20031122171446825,0.6060804362836331,0.8942003436949737,False,False,Not Significant
Q8IY81,FTSJ3,-0.02317839133762689,0.943217161455756,0.9927134057006627,False,False,Not Significant
Q8IY85,EFCAB13,-0.28120154579281653,0.5825574697401419,0.8882347094283659,False,False,Not Significant
Q8IYA6,CKAP2L,1.400456995337408,0.5750824531908996,0.8882347094283659,False,False,Not Significant
Q8IYB3,SRRM1,-0.8262526908699712,0.40726727386033756,0.8479593158080414,False,False,Not Significant
Q8IYD1,GSPT2,0.06790138840396809,0.9773765784954553,0.9993212133993129,False,False,Not Significant
Q8IYL3,C1orf174,0.5798072701615964,0.3910022189557704,0.8477277197949515,False,False,Not Significant
Q8IZQ5,SELENOH,-0.48281143464503273,0.8015934044821277,0.9627122792436632,False,False,Not Significant
Q8N0T1,RBIS,1.181124903204097,0.5152269718389271,0.875235068800304,False,False,Not Significant
Q8N163,CCAR2,0.3827571774651961,0.86317439256502,0.9840375449311781,False,False,Not Significant
Q8N1F7,NUP93,-0.9102695942491632,0.638348749501251,0.909918537827609,False,False,Not Significant
Q8N1N4,KRT78,-0.5569812641133982,0.45238119440737296,0.8570371468528399,False,False,Not Significant
Q8N257,H2BC26,-1.318462858023576,0.07450015012020701,0.8477277197949515,False,False,Not Significant
Q8N3C0,ASCC3,-0.41891246078275257,0.8230987993203899,0.9694296341902086,False,False,Not Significant
Q8N567,ZCCHC9,1.1822678222071241,0.6105043621100495,0.8944661721454555,False,False,Not Significant
Q8N6L1,KRTCAP2,0.591971423420472,0.7771692718108438,0.9604003766957241,False,False,Not Significant
Q8N766,EMC1,-1.3285799225759725,0.3910022189557704,0.8477277197949515,False,False,Not Significant
Q8N9Q2,SREK1IP1,-1.5496907396575859,0.07091720794948525,0.8477277197949515,False,False,Not Significant
Q8NBQ5,HSD17B11,-2.2354952151966945,0.19969645711793035,0.8477277197949515,False,False,Not Significant
Q8NBT0,POC1A,-1.4312143476546102,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q8NC51,SERBP1,0.21795603504133343,0.7731673699249045,0.9604003766957241,False,False,Not Significant
Q8NCA5,FAM98A,0.12598113959320312,0.843975145060439,0.9774510024393596,False,False,Not Significant
Q8NDD1,C1orf131,-0.08522712238353769,0.8926947473596534,0.9902707956957911,False,False,Not Significant
Q8NE71,ABCF1,0.3326958101033428,0.45710623942233264,0.8581499724555386,False,False,Not Significant
Q8NEJ9,NGDN,-1.1945650165895332,0.014825520856353181,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q8NEM2,SHCBP1,0.46323259488757706,0.36254935103881497,0.8477277197949515,False,False,Not Significant
Q8NEZ4,KMT2C,1.8298618568362346,0.6179142282837079,0.8995983429954081,False,False,Not Significant
Q8NEZ5,FBXO22,-1.0930663328401726,0.2208251051863208,0.8477277197949515,False,False,Not Significant
Q8NI27,THOC2,-0.2428967028229594,0.8927394878808911,0.9902707956957911,False,False,Not Significant
Q8TA86,RP9,-2.4136331840973684,0.33934779064356163,0.8477277197949515,False,False,Not Significant
Q8TAD8,SNIP1,-0.6547528968983833,0.14159292933277218,0.8477277197949515,False,False,Not Significant
Q8TCG1,CIP2A,-0.9699236159228601,0.652472881642785,0.9167819700214441,False,False,Not Significant
Q8TCT1,PHOSPHO1,1.8848698786748637,0.5722932646533015,0.8882347094283659,False,False,Not Significant
Q8TDD1,DDX54,-0.1855236235737161,0.7422363400061216,0.956510903320106,False,False,Not Significant
Q8TDN6,BRIX1,0.004719832934364732,0.9895798614338213,0.9993212133993129,False,False,Not Significant
Q8TDX7,NEK7,-0.6986295805494382,0.7112864090099172,0.9422063687722065,False,False,Not Significant
Q8TF61,FBXO41,-0.8109794085271749,0.8054655827426508,0.9628584297931537,False,False,Not Significant
Q8WTT2,NOC3L,-0.4620880263900897,0.07482900930027458,0.8477277197949515,False,False,Not Significant
Q8WU90,ZC3H15,0.2161917967140088,0.9277638286869914,0.992588799436721,False,False,Not Significant
Q8WUH6,TMEM263,0.6766533472833842,0.39943876171458065,0.8477277197949515,False,False,Not Significant
Q8WUM4,PDCD6IP,-0.1005858235606798,0.7732261933607543,0.9604003766957241,False,False,Not Significant
Q8WUU5,GATAD1,0.1672890046349167,0.9361946749793912,0.9927134057006627,False,False,Not Significant
Q8WVK2,SNRNP27,-0.7099584402789683,0.17667962532824077,0.8477277197949515,False,False,Not Significant
Q8WVX9,FAR1,0.21059576612385777,0.9353749199960268,0.9927134057006627,False,False,Not Significant
Q8WWK9,CKAP2,1.7278752932504542,0.3600041997944839,0.8477277197949515,False,False,Not Significant
Q8WWM7,ATXN2L,-1.1956830578572282,0.5475762689666599,0.8865069808642245,False,False,Not Significant
Q8WWY3,PRPF31,-2.948318860640328,0.06582715680610834,0.8477277197949515,False,False,Not Significant
Q8WXF0,SRSF12,-0.06358670318954762,0.9772126152561028,0.9993212133993129,False,False,Not Significant
Q8WXF1,PSPC1,-1.7113811224610362,0.4562873489633998,0.8581499724555386,False,False,Not Significant
Q8WXX5,DNAJC9,-1.5457820579948551,0.47119495088406305,0.8602328334088536,False,False,Not Significant
Q8WYP5,AHCTF1,-0.8292290205121189,0.12953782624045448,0.8477277197949515,False,False,Not Significant
Q8WZ42,TTN,0.7049290725425266,0.6911260476312338,0.935207049760659,False,False,Not Significant
Q92499,DDX1,0.30510037640834664,0.4640608927985662,0.8582914653060307,False,False,Not Significant
Q92522,H1-10,-0.14534853837546358,0.8063300553350644,0.9628584297931537,False,False,Not Significant
Q92526,CCT6B,-1.9976457380404806,0.48050764910037813,0.8628535842609565,False,False,Not Significant
Q92552,MRPS27,-0.549069584599831,0.6269130116004803,0.902490596570844,False,False,Not Significant
Q92567,FAM168A,1.3265295712606031,0.5740834592607111,0.8882347094283659,False,False,Not Significant
Q92598,HSPH1,-0.4350763549883805,0.25320966364795855,0.8477277197949515,False,False,Not Significant
Q92614,MYO18A,1.2011015470307953,0.6611570099911275,0.9211424072672244,False,False,Not Significant
Q92616,GCN1,-1.245599371454393,0.47681537528938617,0.8610338471647329,False,False,Not Significant
Q92621,NUP205,0.31030889999774836,0.9050092308246575,0.992588799436721,False,False,Not Significant
Q92688,ANP32B,-4.9514782676007805,0.06712981128608264,0.8477277197949515,False,False,Not Significant
Q92734,TFG,-0.674637439619941,0.7787081715524438,0.9604003766957241,False,False,Not Significant
Q92804,TAF15,-0.5386694813171324,0.19248737418908649,0.8477277197949515,False,False,Not Significant
Q92820,GGH,-0.22364851837895383,0.9125280599602456,0.992588799436721,False,False,Not Significant
Q92839,HAS1,-3.832227603289705,0.14304769011324334,0.8477277197949515,False,False,Not Significant
Q92841,DDX17,-1.024635640182602,0.10719451767044143,0.8477277197949515,False,False,Not Significant
Q92900,UPF1,-2.9200373876390517,0.09078873310009514,0.8477277197949515,False,False,Not Significant
Q92945,KHSRP,-2.724477897389687,0.18357194597036205,0.8477277197949515,False,False,Not Significant
Q92973,TNPO1,-0.2499563520394057,0.9036124912177504,0.992588799436721,False,False,Not Significant
Q92974,ARHGEF2,-0.5200130481945856,0.7549730419476275,0.9567715980826277,False,False,Not Significant
Q92979,EMG1,-0.9884574968040658,0.16707414983297275,0.8477277197949515,False,False,Not Significant
Q92990,GLMN,-2.132046322734319,0.3901055571130368,0.8477277197949515,False,False,Not Significant
Q93009,USP7,-0.20478411954329712,0.9345883142636955,0.9927134057006627,False,False,Not Significant
Q969G6,RFK,-0.785591165757991,0.6763896072826157,0.928812729768992,False,False,Not Significant
Q969Q0,RPL36AL,-1.8972565482585821,0.005799427752705767,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q969Q6,PPP2R3C,-3.6726825703179924,0.188233994252536,0.8477277197949515,False,False,Not Significant
Q969S3,ZNF622,0.3163587269058614,0.8721496435999649,0.9848858782603886,False,False,Not Significant
Q969S9,GFM2,-1.6147221833906957,0.40893452711575995,0.8479593158080414,False,False,Not Significant
Q969Z0,TBRG4,-1.9679697324234589,0.15365718027113867,0.8477277197949515,False,False,Not Significant
Q96A65,EXOC4,-4.765558100660144,0.06288938580743557,0.8477277197949515,False,False,Not Significant
Q96AG4,LRRC59,0.11216226966634402,0.8031616486948538,0.9627122792436632,False,False,Not Significant
Q96BK5,PINX1,-1.0964763006708615,0.5828277243944464,0.8882347094283659,False,False,Not Significant
Q96BM9;Q9NVJ2,ARL8A;ARL8B,-1.3100751744344543,0.46207701443902477,0.8582914653060307,False,False,Not Significant
Q96BW9,TAMM41,-2.1558147286228704,0.4018155293629217,0.8477277197949515,False,False,Not Significant
Q96C36,PYCR2,1.1329050666558622,0.5129681842796395,0.875235068800304,False,False,Not Significant
Q96CS3,FAF2,-3.1793790035437457,0.21510241692681928,0.8477277197949515,False,False,Not Significant
Q96CT7,CCDC124,-0.7155969699204991,0.11201922048946876,0.8477277197949515,False,False,Not Significant
Q96CW1,AP2M1,0.1026417712302381,0.758563998760735,0.9567715980826277,False,False,Not Significant
Q96D46,NMD3,0.1334201491533289,0.8206744038391022,0.9694296341902086,False,False,Not Significant
Q96DI7,SNRNP40,-1.2036360272685602,0.4895387396910162,0.8692059417955201,False,False,Not Significant
Q96DR8,MUCL1,0.8710133573850493,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q96DT5,DNAH11,3.1478087004127993,0.31821046527436275,0.8477277197949515,False,False,Not Significant
Q96E11,MRRF,0.31551207984815743,0.47417912072723895,0.8610338471647329,False,False,Not Significant
Q96E39,RBMXL1,-1.4607929842988376,0.2130421504526188,0.8477277197949515,False,False,Not Significant
Q96EK5,KIFBP,-4.040520596159358,0.0659776211837344,0.8477277197949515,False,False,Not Significant
Q96EP5,DAZAP1,-0.4185067822343802,0.5885095135344214,0.8882347094283659,False,False,Not Significant
Q96EV2,RBM33,-2.133323374585305,0.19936007807538683,0.8477277197949515,False,False,Not Significant
Q96EY1,DNAJA3,-0.6039582557935868,0.20357176814912958,0.8477277197949515,False,False,Not Significant
Q96EY4,TMA16,-0.28601696097198204,0.44473500508209923,0.8558143881579856,False,False,Not Significant
Q96FQ6,S100A16,0.6713672448272896,0.7867908357289386,0.9604003766957241,False,False,Not Significant
Q96GA3,LTV1,-3.081995539677883,0.10105234362771726,0.8477277197949515,False,False,Not Significant
Q96GQ7,DDX27,-0.5337084788428736,0.1334371484433545,0.8477277197949515,False,False,Not Significant
Q96H79,ZC3HAV1L,1.2747901945100786,0.5804570397975992,0.8882347094283659,False,False,Not Significant
Q96HE9,PRR11,-0.49369564666578514,0.7476736215762806,0.9567715980826277,False,False,Not Significant
Q96HS1,PGAM5,-1.3271765813658147,0.44909407382626254,0.8570371468528399,False,False,Not Significant
Q96I59,NARS2,-1.388600842579711,0.47503990987136024,0.8610338471647329,False,False,Not Significant
Q96I99,SUCLG2,-1.1730497874424335,0.5837417027242571,0.8882347094283659,False,False,Not Significant
Q96IZ7,RSRC1,-5.206610068362146,0.13662367023645947,0.8477277197949515,False,False,Not Significant
Q96JN0,LCOR,1.834478524250839,0.3784522140301824,0.8477277197949515,False,False,Not Significant
Q96K17,BTF3L4,-1.6361974515502018,0.350877370015579,0.8477277197949515,False,False,Not Significant
Q96K30,RITA1,-3.4649680649365022,0.16408462164115037,0.8477277197949515,False,False,Not Significant
Q96KM6,ZNF512B,-0.1351318674382762,0.6930666588198768,0.9354757556014263,False,False,Not Significant
Q96KP4,CNDP2,-1.0652044333056994,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q96KR1,ZFR,2.270912650267044,0.1854246075108812,0.8477277197949515,False,False,Not Significant
Q96M89,CCDC138,-1.7012753890195853,0.6008592164721157,0.8931352027727483,False,False,Not Significant
Q96ME7,ZNF512,0.050344996375113915,0.9133122595574255,0.992588799436721,False,False,Not Significant
Q96MU7,YTHDC1,-1.8722474578660422,0.3910022189557704,0.8477277197949515,False,False,Not Significant
Q96P63,SERPINB12,-0.1778458994866714,0.6563777518759345,0.9167819700214441,False,False,Not Significant
Q96P70,IPO9,-0.5689791385884861,0.7655852159421856,0.9591456935528682,False,False,Not Significant
Q96PG2,MS4A10,-2.6182539853811893,0.3380193691125819,0.8477277197949515,False,False,Not Significant
Q96PK6,RBM14,-1.534226711992777,0.056964043465304204,0.8477277197949515,False,False,Not Significant
Q96QA5,GSDMA,0.5395791133723007,0.2681130055762729,0.8477277197949515,False,False,Not Significant
Q96QD5,DEPDC7,-1.8881413260935873,0.18206846887848183,0.8477277197949515,False,False,Not Significant
Q96QD9,FYTTD1,-0.47189206401404604,0.5284349093110726,0.8832057639189759,False,False,Not Significant
Q96RI8,TAAR6,-1.2387231318847332,0.3910022189557706,0.8477277197949515,False,False,Not Significant
Q96RP9,GFM1,-0.5804950757328022,0.7363396295735289,0.9525082826484754,False,False,Not Significant
Q96RQ3,MCCC1,0.14345345364568018,0.4001432684230776,0.8477277197949515,False,False,Not Significant
Q96S44,TP53RK,1.507091416575745,0.419739790738002,0.8482577095291921,False,False,Not Significant
Q96T37,RBM15,-2.9822034979173644,0.12118228887416227,0.8477277197949515,False,False,Not Significant
Q99456,KRT12,-1.4986649237322833,0.4177106083481513,0.8482577095291921,False,False,Not Significant
Q99459,CDC5L,-0.14432620530002271,0.8688410317913737,0.984125745706662,False,False,Not Significant
Q99460,PSMD1,-1.6467780991551533,0.19108712718898593,0.8477277197949515,False,False,Not Significant
Q99497,PARK7,-2.3304071571005966,0.34575976931718466,0.8477277197949515,False,False,Not Significant
Q99536,VAT1,-5.355023946044002,0.02336953640541949,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q99575,POP1,0.04526078710548087,0.9797417120871168,0.9993212133993129,False,False,Not Significant
Q99623,PHB2,-1.2972834432897598,0.06122857919365919,0.8477277197949515,False,False,Not Significant
Q99700,ATXN2,-1.1648601055569836,0.5990768436574223,0.8931352027727483,False,False,Not Significant
Q99714,HSD17B10,-0.042098538525746854,0.9301068845109863,0.9927134057006627,False,False,Not Significant
Q99729,HNRNPAB,0.16816427557987979,0.8027418809195798,0.9627122792436632,False,False,Not Significant
Q99832,CCT7,-0.4216204580015699,0.293224374153479,0.8477277197949515,False,False,Not Significant
Q99848,EBNA1BP2,-0.9825906538423208,0.07473272239605491,0.8477277197949515,False,False,Not Significant
Q99873,PRMT1,-1.537689988287433,0.5129811395992767,0.875235068800304,False,False,Not Significant
Q99996,AKAP9,-0.3535303664450149,0.5525784054826941,0.8865069808642245,False,False,Not Significant
Q9BPU6,DPYSL5,0.47335164708802857,0.6530318118036418,0.9167819700214441,False,False,Not Significant
Q9BPX3,NCAPG,-1.9786886305866134,0.18462552993551795,0.8477277197949515,False,False,Not Significant
Q9BPX5,ARPC5L,0.7837370691201266,0.7368119010921728,0.9525082826484754,False,False,Not Significant
Q9BQ39,DDX50,1.5707123828156497,0.4315038110132795,0.8522349887419002,False,False,Not Significant
Q9BQ48,MRPL34,-1.3310058830124283,0.3910022189557704,0.8477277197949515,False,False,Not Significant
Q9BQC6,MRPL57,-3.662172138744073,0.01648618592760603,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q9BQE3,TUBA1C,-3.248462746477566,0.1512319013749802,0.8477277197949515,False,False,Not Significant
Q9BQG0,MYBBP1A,-0.2077277815465175,0.6675102086244835,0.9227369239990765,False,False,Not Significant
Q9BRJ2,MRPL45,-2.131702828986162,0.4111295034626357,0.8482577095291921,False,False,Not Significant
Q9BRJ6,C7orf50,0.15258199514905624,0.9012598182541822,0.992588799436721,False,False,Not Significant
Q9BRJ7,NUDT16L1,0.09832648383065301,0.9573001001095193,0.9955589159857198,False,False,Not Significant
Q9BRP8,PYM1,0.8617742537116886,0.6287013144650824,0.902490596570844,False,False,Not Significant
Q9BRT6,LLPH,-0.5474363819902521,0.21234428319465573,0.8477277197949515,False,False,Not Significant
Q9BRU9,UTP23,0.7398853347615475,0.13135364546572018,0.8477277197949515,False,False,Not Significant
Q9BRX8,PRXL2A,-3.357664259120894,0.07167388905134493,0.8477277197949515,False,False,Not Significant
Q9BSC4,NOL10,-2.3642227489249628,0.23899133701685013,0.8477277197949515,False,False,Not Significant
Q9BSD7,NTPCR,-0.44860523308891054,0.8263645818210609,0.9694296341902086,False,False,Not Significant
Q9BSJ2,TUBGCP2,-1.017909750888058,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q9BTD8,RBM42,-1.3852092150521642,0.3910022189557705,0.8477277197949515,False,False,Not Significant
Q9BU76,MMTAG2,-0.5929821106497535,0.21931299357221556,0.8477277197949515,False,False,Not Significant
Q9BUF5,TUBB6,-0.15483143838011948,0.5669823116894364,0.8882347094283659,False,False,Not Significant
Q9BUQ8,DDX23,-2.6181620972662967,0.17857821865490514,0.8477277197949515,False,False,Not Significant
Q9BV20,MRI1,-1.4339205977174325,0.3671258594198419,0.8477277197949515,False,False,Not Significant
Q9BVJ6,UTP14A,2.0236149078842307,0.4573987563860631,0.8581499724555386,False,False,Not Significant
Q9BVP2,GNL3,-0.5671360635403282,0.07536639905891339,0.8477277197949515,False,False,Not Significant
Q9BW19,KIFC1,0.4408503001244153,0.8080651952521085,0.9629161824594163,False,False,Not Significant
Q9BW27,NUP85,-1.2920230329999942,0.5640276156341204,0.8865069808642245,False,False,Not Significant
Q9BW60,ELOVL1,-0.581634763039939,0.49157524040517886,0.8717349219638538,False,False,Not Significant
Q9BW92,TARS2,0.07256688144031909,0.9560900148532682,0.9952282025957996,False,False,Not Significant
Q9BWM7,SFXN3,-1.8294050714069803,0.48307130722863306,0.8636323507327285,False,False,Not Significant
Q9BWS9,CHID1,0.36071858435168824,0.8795962873841233,0.9868432990491525,False,False,Not Significant
Q9BX40,LSM14B,-1.5063184024956522,0.5635905916182579,0.8865069808642245,False,False,Not Significant
Q9BXS5,AP1M1,0.9711552240654466,0.6058037525013843,0.8942003436949737,False,False,Not Significant
Q9BXS6,NUSAP1,-1.0913611355300752,0.5056036161515943,0.8738687707641875,False,False,Not Significant
Q9BXW7,HDHD5,-0.24472365404626562,0.9348829286457996,0.9927134057006627,False,False,Not Significant
Q9BXX0,EMILIN2,-5.2758057968456304,0.0028269434615780546,0.8477277197949515,True,False,Exploratory (Raw P < 0.05)
Q9BY77,POLDIP3,-2.121021863628437,0.20116321765746698,0.8477277197949515,False,False,Not Significant
Q9BYC8,MRPL32,0.41124124614894253,0.3371358821066224,0.8477277197949515,False,False,Not Significant
Q9BYG3,NIFK,-0.27307168136495097,0.5515206660452074,0.8865069808642245,False,False,Not Significant
Q9BYR6,KRTAP3-3,0.2210945950406502,0.8924375246293599,0.9902707956957911,False,False,Not Significant
Q9BYR8,KRTAP3-1,0.4904758689040374,0.8234448536661861,0.9694296341902086,False,False,Not Significant
Q9BYV8,CEP41,-2.3781264797872623,0.49882441069789385,0.8738687707641875,False,False,Not Significant
Q9BZE1,MRPL37,-1.9359366464791317,0.2306431794935542,0.8477277197949515,False,False,Not Significant
Q9BZE4,GTPBP4,-1.6156136172755233,0.5033864321807165,0.8738687707641875,False,False,Not Significant
Q9BZZ5,API5,-0.8547461796402567,0.579309897596359,0.8882347094283659,False,False,Not Significant
Q9C075,KRT23,-0.3568498398876834,0.8664612252105606,0.984125745706662,False,False,Not Significant
Q9C0D9,SELENOI,2.1188793355035482,0.5466992792003091,0.8865069808642245,False,False,Not Significant
Q9GZR2,REXO4,-0.18558085398085655,0.6165440209458882,0.8995983429954081,False,False,Not Significant
Q9GZZ1,NAA50,-1.8808907104491226,0.34412927165116763,0.8477277197949515,False,False,Not Significant
Q9GZZ9,UBA5,-2.3909680344107214,0.19643314556221156,0.8477277197949515,False,False,Not Significant
Q9H078,CLPB,-3.8094662068144767,0.057915915477247754,0.8477277197949515,False,False,Not Significant
Q9H082,RAB33B,-1.6181216570583759,0.5010345449747584,0.8738687707641875,False,False,Not Significant
Q9H0A0,NAT10,-0.05573173800658626,0.9041291345324975,0.992588799436721,False,False,Not Significant
Q9H0D6,XRN2,-3.339515696587707,0.1738535720797881,0.8477277197949515,False,False,Not Significant
Q9H0S4,DDX47,0.9553385549431024,0.07423211958362187,0.8477277197949515,False,False,Not Significant
Q9H0U4,RAB1B,-0.9153987683588527,0.32299175798924307,0.8477277197949515,False,False,Not Significant
Q9H1K1,ISCU,0.9569467048354934,0.20302236723144393,0.8477277197949515,False,False,Not Significant
Q9H1M3,DEFB129,-0.5213327489817658,0.7779891549186516,0.9604003766957241,False,False,Not Significant
